ID,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status,translation_source
bufr4/0/20/003/246,020003,Текущая погода,246,Туман над ледяным или снежным покровом,,,,,Operational,PDF
bufr4/0/20/003/247,020003,Текущая погода,247,"Плотный туман, видимость 60–90 м",,,,,Operational,PDF
bufr4/0/20/003/248,020003,Текущая погода,248,"Плотный туман, видимость 30–60 м",,,,,Operational,PDF
bufr4/0/20/003/249,020003,Текущая погода,249,"Плотный туман, видимость менее 30 м",,,,,Operational,PDF
bufr4/0/20/003/250,020003,Текущая погода,250,"Морось; интенсивность выпадения менее 0,10 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/251,020003,Текущая погода,251,"Морось; интенсивность выпадения 0,10–0,19 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/252,020003,Текущая погода,252,"Морось; интенсивность выпадения 0,20–0,39 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/253,020003,Текущая погода,253,"Морось; интенсивность выпадения 0,40–0,79 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/254,020003,Текущая погода,254,"Морось; интенсивность выпадения 0,80–1,59 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/255,020003,Текущая погода,255,"Морось; интенсивность выпадения 1,60–3,19 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/256,020003,Текущая погода,256,"Морось; интенсивность выпадения 3,20–6,39 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/257,020003,Текущая погода,257,"Морось; интенсивность выпадения 6,4 мм·ч⁻¹ или более",,,,,Operational,PDF
bufr4/0/20/003/258,020003,Текущая погода,258,Не используется,,,,,Operational,PDF
bufr4/0/20/003/259,020003,Текущая погода,259,Морось и снег,,,,,Operational,PDF
bufr4/0/20/003/260,020003,Текущая погода,260,"Дождь; интенсивность выпадения менее 1,0 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/261,020003,Текущая погода,261,"Дождь; интенсивность выпадения 1,0–1,9 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/262,020003,Текущая погода,262,"Дождь; интенсивность выпадения 2,0–3,9 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/263,020003,Текущая погода,263,"Дождь; интенсивность выпадения 4,0–7,9 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/264,020003,Текущая погода,264,"Дождь; интенсивность выпадения 8,0–15,9 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/265,020003,Текущая погода,265,"Дождь; интенсивность выпадения 16,0–31,9 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/266,020003,Текущая погода,266,"Дождь; интенсивность выпадения 32,0–63,9 мм·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/267,020003,Текущая погода,267,"Дождь; интенсивность выпадения 64,0 мм·ч⁻¹ или более",,,,,Operational,PDF
bufr4/0/20/003/268-269,020003,Текущая погода,268-269,Не используются,,,,,Operational,PDF
bufr4/0/20/003/270,020003,Текущая погода,270,"Снег; интенсивность выпадения менее 1,0 см·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/271,020003,Текущая погода,271,"Снег; интенсивность выпадения 1,0–1,9 см·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/272,020003,Текущая погода,272,"Снег; интенсивность выпадения 2,0–3,9 см·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/273,020003,Текущая погода,273,"Снег; интенсивность выпадения 4,0–7,9 см·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/274,020003,Текущая погода,274,"Снег; интенсивность выпадения 8,0–15,9 см·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/275,020003,Текущая погода,275,"Снег; интенсивность выпадения 16,0–31,9 см·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/276,020003,Текущая погода,276,"Снег; интенсивность выпадения 32,0–63,9 см·ч⁻¹",,,,,Operational,PDF
bufr4/0/20/003/277,020003,Текущая погода,277,"Снег; интенсивность выпадения 64,0 см·ч⁻¹ или более",,,,,Operational,PDF
bufr4/0/20/003/278,020003,Текущая погода,278,Выпадение осадков в виде снега или ледяных кристаллов при ясном небе,,,,,Operational,PDF
bufr4/0/20/003/279,020003,Текущая погода,279,"Мокрый снег, замерзающий при касании",,,,,Operational,PDF
bufr4/0/20/003/280,020003,Текущая погода,280,Осадки в виде дождя (кодовые цифры = 87–99),,,,,Operational,PDF
bufr4/0/20/003/281,020003,Текущая погода,281,"Осадки в виде дождя, замерзающие (кодовые цифры = 80–82)",,,,,Operational,PDF
bufr4/0/20/003/282,020003,Текущая погода,282,Смешанные осадки в виде дождя и снега,,,,,Operational,PDF
